transaction_id,appointment_id,subtotal,discount,tax,tip,total,payment_method,estimated_service_cost
2792,3077,93.0,0,7.69,17.08,117.77,Debit Card,19.5
2793,3078,38.0,0,3.14,1.86,43.0,Credit Card,7.5
2794,3079,32.0,0,2.64,8.15,42.79,Cash,5.5
2795,3080,93.0,5,7.27,20.94,116.21,Credit Card,18.5
2796,3081,28.0,0,2.31,0,30.31,Credit Card,5.5
2797,3082,58.0,0,4.79,10.32,73.11,Credit Card,12.0
2798,3083,55.0,0,4.55,8.41,67.96,Credit Card,11.0
2799,3084,53.0,10,3.55,5.96,52.51,Credit Card,10.5
2800,3085,58.0,0,4.79,18.22,81.01,Debit Card,12.0
2801,3086,55.0,0,4.55,10.64,70.19,Credit Card,10.0
2802,3087,55.0,5,4.13,7.51,61.64,Credit Card,11.0
2803,3088,38.0,0,3.14,11.29,52.43,Credit Card,7.5
2804,3089,48.0,0,3.97,6.41,58.38,Debit Card,9.0
2805,3090,72.0,0,5.95,8.3,86.25,Debit Card,15.0
2806,3091,55.0,0,4.55,11.49,71.04,Credit Card,11.0
2807,3093,28.0,0,2.31,4.5,34.81,Credit Card,5.5
2808,3094,28.0,0,2.31,4.13,34.44,Debit Card,5.5
2809,3095,50.0,0,4.13,12.14,66.27,Credit Card,9.5
2810,3096,70.0,0,5.79,6.4,82.19,Cash,14.0
2811,3097,38.0,0,3.14,11.8,52.94,Gift Card,7.5
2812,3098,65.0,0,5.37,14.53,84.9,Gift Card,14.0
2813,3099,65.0,0,5.37,5.87,76.24,Cash,12.5
2814,3100,45.0,0,3.72,8.84,57.56,Cash,8.5
2815,3101,84.0,0,6.94,12.98,103.92,Credit Card,17.0
2816,3102,66.0,5,5.04,12.02,78.06,Credit Card,13.0
2817,3103,48.0,0,3.97,9.59,61.56,Credit Card,10.0
2818,3104,38.0,0,3.14,7.72,48.86,Cash,7.5
2819,3105,67.0,10,4.71,15.82,77.53,Cash,12.5
2820,3106,40.0,0,3.31,10.04,53.35,Credit Card,7.5
2821,3107,45.0,0,3.72,15.78,64.5,Credit Card,8.5
2822,3108,45.0,0,3.72,12.05,60.77,Cash,8.5
2823,3109,67.0,10,4.71,12.45,74.16,Credit Card,13.0
2824,3110,55.0,10,3.72,10.22,58.94,Credit Card,11.0
2825,3111,72.0,0,5.95,14.11,92.06,Credit Card,15.0
2826,3112,22.0,0,1.82,12.55,36.37,Gift Card,4.0
2827,3113,60.0,0,4.96,10.76,75.72,Debit Card,12.0
2828,3114,45.0,0,3.72,4.65,53.37,Debit Card,8.5
2829,3115,38.0,0,3.14,5.36,46.5,Credit Card,7.5
2830,3116,22.0,0,1.82,0,23.82,Debit Card,4.0
2831,3117,38.0,0,3.14,0,41.14,Credit Card,7.5
2832,3118,65.0,10,4.55,20.5,80.05,Debit Card,14.0
2833,3119,45.0,0,3.72,9.84,58.56,Cash,8.5
2834,3120,65.0,0,5.37,12.83,83.2,Credit Card,12.5
2835,3121,53.0,5,3.97,9.49,61.46,Credit Card,10.5
2836,3122,34.0,0,2.81,9.03,45.84,Cash,6.0
2837,3123,65.0,0,5.37,9.97,80.34,Credit Card,12.5
2838,3124,38.0,0,3.14,11.99,53.13,Credit Card,7.5
2839,3125,73.0,0,6.03,18.63,97.66,Credit Card,15.0
2840,3127,48.0,0,3.97,6.1,58.07,Credit Card,10.0
2841,3128,58.0,10,3.97,15.93,67.9,Debit Card,11.5
2842,3129,55.0,10,3.72,6.92,55.64,Credit Card,11.0
2843,3130,45.0,0,3.72,7.9,56.62,Credit Card,8.5
2844,3132,45.0,0,3.72,1.91,50.63,Credit Card,8.5
2845,3133,38.0,0,3.14,7.34,48.48,Debit Card,7.5
2846,3135,60.0,10,4.13,11.78,65.91,Debit Card,12.0
2847,3136,58.0,0,4.79,12.6,75.39,Credit Card,11.5
2848,3137,87.0,0,7.19,12.61,106.8,Credit Card,18.0
2849,3138,65.0,0,5.37,14.36,84.73,Cash,14.0
2850,3139,38.0,0,3.14,5.56,46.7,Debit Card,7.5
2851,3140,60.0,10,4.13,6.66,60.79,Debit Card,12.0
2852,3141,22.0,0,1.82,4.27,28.09,Credit Card,4.0
2853,3142,73.0,5,5.62,13.64,87.26,Credit Card,14.0
2854,3143,72.0,0,5.95,12.89,90.84,Debit Card,15.0
2855,3144,82.0,10,5.95,14.93,92.88,Debit Card,16.5
2856,3145,58.0,5,4.38,5.36,62.74,Credit Card,12.0
2857,3146,38.0,0,3.14,1.43,42.57,Credit Card,7.5
2858,3147,48.0,10,3.14,9.19,50.33,Cash,9.0
2859,3148,65.0,0,5.37,4.91,75.28,Debit Card,14.0
2860,3150,65.0,0,5.37,13.25,83.62,Credit Card,14.0
2861,3151,55.0,5,4.13,15.01,69.14,Debit Card,11.0
2862,3152,45.0,0,3.72,0,48.72,Cash,8.5
2863,3153,65.0,0,5.37,14.63,85.0,Credit Card,14.0
2864,3154,53.0,0,4.38,6.55,63.93,Credit Card,10.5
2865,3155,120.0,0,9.92,26.74,156.66,Credit Card,25.0
2866,3156,60.0,0,4.96,9.84,74.8,Cash,12.0
2867,3157,38.0,0,3.14,10.68,51.82,Cash,7.5
2868,3158,38.0,0,3.14,10.41,51.55,Credit Card,7.5
2869,3159,45.0,5,3.31,0,43.31,Cash,8.5
2870,3160,55.0,0,4.55,1.0,60.55,Cash,11.0
2871,3161,60.0,5,4.55,6.54,66.09,Credit Card,12.0
2872,3162,77.0,5,5.95,9.87,87.82,Debit Card,16.0
2873,3163,75.0,0,6.2,17.81,99.01,Cash,15.5
2874,3164,38.0,0,3.14,2.02,43.16,Credit Card,7.5
2875,3165,48.0,0,3.97,2.42,54.39,Debit Card,9.0
2876,3166,45.0,0,3.72,6.06,54.78,Credit Card,8.5
2877,3167,34.0,0,2.81,13.22,50.03,Credit Card,6.0
2878,3168,58.0,5,4.38,6.07,63.45,Debit Card,12.0
2879,3169,65.0,0,5.37,13.66,84.03,Credit Card,14.0
2880,3170,53.0,0,4.38,8.43,65.81,Credit Card,10.5
2881,3171,55.0,0,4.55,6.3,65.85,Cash,11.0
2882,3172,55.0,0,4.55,6.47,66.02,Credit Card,10.0
2883,3173,55.0,10,3.72,9.27,57.99,Credit Card,11.0
2884,3174,58.0,10,3.97,10.84,62.81,Credit Card,12.0
2885,3175,103.0,0,8.51,13.01,124.52,Cash,20.0
2886,3176,60.0,0,4.96,12.05,77.01,Credit Card,12.0
2887,3178,45.0,0,3.72,4.12,52.84,Credit Card,8.5
2888,3179,38.0,0,3.14,6.29,47.43,Debit Card,7.5
2889,3180,65.0,0,5.37,18.28,88.65,Credit Card,14.0
2890,3181,43.0,0,3.55,7.14,53.69,Cash,8.5
2891,3182,28.0,0,2.31,10.85,41.16,Cash,5.5
2892,3183,53.0,0,4.38,4.26,61.64,Credit Card,10.5
2893,3184,58.0,5,4.38,5.03,62.41,Credit Card,12.0
2894,3185,95.0,0,7.85,21.21,124.06,Cash,18.5
2895,3186,58.0,10,3.97,9.04,61.01,Debit Card,12.0
2896,3187,65.0,0,5.37,15.32,85.69,Credit Card,14.0
2897,3188,38.0,0,3.14,9.08,50.22,Credit Card,7.5
2898,3189,38.0,0,3.14,6.59,47.73,Credit Card,7.5
2899,3190,67.0,0,5.54,12.31,84.85,Debit Card,13.0
2900,3191,60.0,0,4.96,12.91,77.87,Debit Card,11.5
2901,3192,45.0,0,3.72,0.89,49.61,Debit Card,8.5
2902,3193,55.0,0,4.55,5.43,64.98,Credit Card,11.0
2903,3194,53.0,0,4.38,8.04,65.42,Cash,10.5
2904,3195,28.0,0,2.31,5.87,36.18,Credit Card,5.5
2905,3196,45.0,0,3.72,10.54,59.26,Credit Card,8.5
2906,3197,58.0,10,3.97,9.24,61.21,Cash,12.0
2907,3198,28.0,0,2.31,2.46,32.77,Cash,5.5
2908,3200,58.0,5,4.38,10.69,68.07,Cash,11.5
2909,3201,45.0,0,3.72,14.25,62.97,Credit Card,8.5
2910,3202,48.0,5,3.55,15.36,61.91,Cash,10.0
2911,3203,48.0,0,3.97,12.81,64.78,Cash,9.0
2912,3204,93.0,5,7.27,17.67,112.94,Credit Card,18.5
2913,3205,57.0,0,4.71,11.05,72.76,Debit Card,10.5
2914,3206,38.0,0,3.14,5.99,47.13,Credit Card,7.5
2915,3207,45.0,0,3.72,5.58,54.3,Debit Card,8.5
2916,3208,28.0,0,2.31,8.29,38.6,Credit Card,5.5
2917,3209,84.0,0,6.94,15.8,106.74,Credit Card,17.0
2918,3210,28.0,0,2.31,0,30.31,Credit Card,5.5
2919,3211,72.0,0,5.95,14.37,92.32,Debit Card,15.0
2920,3212,65.0,10,4.55,10.29,69.84,Gift Card,14.0
2921,3213,48.0,10,3.14,4.09,45.23,Credit Card,10.0
2922,3214,28.0,0,2.31,4.3,34.61,Credit Card,5.5
2923,3215,60.0,0,4.96,4.34,69.3,Credit Card,11.5
2924,3216,70.0,10,4.96,17.7,82.66,Credit Card,14.0
2925,3217,73.0,0,6.03,16.46,95.49,Credit Card,14.0
2926,3218,67.0,5,5.12,7.8,74.92,Credit Card,13.0
2927,3219,60.0,0,4.96,11.76,76.72,Debit Card,11.5
2928,3220,77.0,0,6.36,15.03,98.39,Debit Card,16.0
2929,3221,57.0,0,4.71,11.39,73.1,Cash,10.5
2930,3222,45.0,0,3.72,10.15,58.87,Credit Card,8.5
2931,3223,45.0,0,3.72,6.54,55.26,Debit Card,8.5
2932,3224,55.0,0,4.55,14.58,74.13,Debit Card,11.0
2933,3226,38.0,0,3.14,7.39,48.53,Debit Card,7.5
2934,3227,38.0,0,3.14,4.75,45.89,Cash,7.5
2935,3228,38.0,0,3.14,5.44,46.58,Cash,7.5
2936,3229,55.0,10,3.72,2.67,51.39,Cash,11.0
2937,3230,63.0,0,5.21,13.89,82.1,Credit Card,13.0
2938,3231,87.0,0,7.19,14.47,108.66,Credit Card,18.0
2939,3232,48.0,0,3.97,8.02,59.99,Debit Card,10.0
2940,3233,58.0,0,4.79,18.17,80.96,Credit Card,12.0
2941,3234,22.0,0,1.82,2.86,26.68,Cash,4.0
2942,3235,38.0,0,3.14,5.14,46.28,Debit Card,7.5
2943,3236,103.0,0,8.51,13.06,124.57,Credit Card,20.5
2944,3237,65.0,0,5.37,5.98,76.35,Cash,14.0
2945,3238,45.0,5,3.31,3.81,47.12,Cash,8.5
2946,3239,48.0,0,3.97,9.29,61.26,Credit Card,10.0
2947,3241,65.0,0,5.37,9.55,79.92,Debit Card,14.0
2948,3242,72.0,5,5.54,15.84,88.38,Credit Card,15.0
2949,3243,77.0,0,6.36,13.92,97.28,Gift Card,16.0
2950,3244,28.0,0,2.31,10.93,41.24,Debit Card,5.5
2951,3245,70.0,0,5.79,18.7,94.49,Credit Card,14.0
2952,3246,55.0,0,4.55,5.85,65.4,Credit Card,11.0
2953,3247,55.0,10,3.72,9.05,57.77,Credit Card,11.0
2954,3248,57.0,10,3.88,10.96,61.84,Credit Card,10.5
2955,3249,55.0,10,3.72,0,48.72,Debit Card,11.0
2956,3250,72.0,0,5.95,16.66,94.61,Cash,15.0
2957,3251,67.0,10,4.71,9.77,71.48,Cash,13.0
2958,3252,38.0,0,3.14,4.21,45.35,Debit Card,7.5
2959,3253,45.0,0,3.72,9.17,57.89,Cash,8.5
2960,3254,93.0,0,7.69,22.35,123.04,Debit Card,19.5
2961,3255,58.0,5,4.38,14.27,71.65,Credit Card,12.0
2962,3256,45.0,0,3.72,8.08,56.8,Credit Card,8.5
2963,3257,53.0,0,4.38,15.25,72.63,Gift Card,10.5
2964,3259,45.0,0,3.72,2.86,51.58,Credit Card,8.5
2965,3260,55.0,0,4.55,17.66,77.21,Credit Card,11.0
2966,3261,48.0,0,3.97,11.04,63.01,Credit Card,9.0
2967,3262,108.0,0,8.93,17.33,134.26,Cash,21.5
2968,3263,101.0,0,8.35,17.83,127.18,Gift Card,20.5
2969,3264,65.0,0,5.37,14.0,84.37,Credit Card,14.0
2970,3265,57.0,10,3.88,9.51,60.39,Credit Card,10.5
2971,3266,48.0,0,3.97,5.87,57.84,Credit Card,9.0
2972,3267,57.0,10,3.88,2.46,53.34,Credit Card,10.5
2973,3268,58.0,0,4.79,7.58,70.37,Cash,12.0
2974,3269,58.0,0,4.79,11.45,74.24,Credit Card,12.0
2975,3270,48.0,0,3.97,11.1,63.07,Credit Card,10.0
2976,3271,53.0,5,3.97,8.08,60.05,Debit Card,10.5
2977,3272,45.0,0,3.72,8.63,57.35,Debit Card,8.5
2978,3273,72.0,10,5.12,12.31,79.43,Cash,15.0
2979,3274,83.0,5,6.45,5.64,90.09,Credit Card,16.0
2980,3275,45.0,0,3.72,15.45,64.17,Debit Card,8.5
2981,3276,60.0,0,4.96,11.95,76.91,Cash,11.5
2982,3277,38.0,0,3.14,12.88,54.02,Credit Card,7.5
2983,3278,67.0,0,5.54,13.89,86.43,Credit Card,13.0
2984,3279,45.0,0,3.72,9.74,58.46,Debit Card,8.5
2985,3280,72.0,10,5.12,8.74,75.86,Credit Card,15.0
2986,3281,45.0,0,3.72,6.13,54.85,Debit Card,8.5
2987,3282,48.0,10,3.14,11.64,52.78,Credit Card,10.0
2988,3283,45.0,5,3.31,0,43.31,Credit Card,8.5
2989,3284,60.0,0,4.96,10.6,75.56,Cash,11.5
2990,3285,65.0,0,5.37,10.82,81.19,Credit Card,14.0
2991,3286,65.0,5,4.96,12.14,77.1,Credit Card,14.0
2992,3287,55.0,10,3.72,11.92,60.64,Credit Card,11.0
2993,3288,48.0,0,3.97,12.6,64.57,Cash,9.0
2994,3289,48.0,0,3.97,3.13,55.1,Credit Card,9.0
2995,3290,45.0,5,3.31,0.02,43.33,Gift Card,8.5
2996,3292,57.0,0,4.71,9.55,71.26,Debit Card,10.5
2997,3293,55.0,0,4.55,7.0,66.55,Credit Card,10.0
2998,3294,93.0,5,7.27,7.75,103.02,Credit Card,18.5
2999,3295,38.0,0,3.14,7.86,49.0,Cash,7.5
3000,3296,48.0,0,3.97,6.79,58.76,Debit Card,10.0
3001,3297,55.0,5,4.13,0,54.13,Credit Card,11.0
3002,3298,28.0,0,2.31,7.6,37.91,Credit Card,5.5
3003,3299,48.0,0,3.97,14.64,66.61,Cash,10.0
3004,3300,48.0,0,3.97,8.39,60.36,Cash,10.0
3005,3301,53.0,5,3.97,15.34,67.31,Credit Card,10.5
3006,3302,55.0,0,4.55,10.47,70.02,Debit Card,10.0
3007,3303,58.0,10,3.97,15.68,67.65,Credit Card,12.0
3008,3305,50.0,10,3.31,6.51,49.82,Credit Card,9.5
3009,3306,72.0,0,5.95,13.21,91.16,Cash,15.0
3010,3307,28.0,0,2.31,0,30.31,Credit Card,5.5
3011,3308,75.0,0,6.2,10.02,91.22,Credit Card,15.5
3012,3309,28.0,0,2.31,0,30.31,Debit Card,5.5
3013,3310,38.0,0,3.14,7.15,48.29,Credit Card,7.5
3014,3311,63.0,5,4.79,5.55,68.34,Cash,13.0
3015,3313,28.0,0,2.31,6.34,36.65,Credit Card,5.5
3016,3314,58.0,10,3.97,7.04,59.01,Cash,11.5
3017,3315,55.0,10,3.72,11.22,59.94,Gift Card,10.0
3018,3316,57.0,0,4.71,11.65,73.36,Cash,10.5
3019,3317,68.0,0,5.62,13.38,87.0,Credit Card,13.5
3020,3318,132.0,0,10.91,24.61,167.52,Credit Card,26.5
3021,3319,45.0,0,3.72,7.98,56.7,Credit Card,8.5
3022,3320,48.0,5,3.55,5.58,52.13,Credit Card,10.0
3023,3321,28.0,0,2.31,7.37,37.68,Debit Card,5.5
3024,3322,55.0,0,4.55,9.46,69.01,Cash,11.0
3025,3323,38.0,0,3.14,9.99,51.13,Credit Card,7.5
3026,3324,60.0,0,4.96,12.64,77.6,Credit Card,11.5
3027,3325,45.0,10,2.89,17.14,55.03,Credit Card,8.5
3028,3326,65.0,0,5.37,6.53,76.9,Credit Card,14.0
3029,3327,87.0,0,7.19,17.72,111.91,Credit Card,18.0
3030,3328,38.0,0,3.14,8.67,49.81,Credit Card,7.5
3031,3330,48.0,0,3.97,7.4,59.37,Debit Card,10.0
3032,3331,55.0,0,4.55,3.97,63.52,Debit Card,11.0
3033,3332,50.0,10,3.31,9.06,52.37,Credit Card,9.5
3034,3333,65.0,5,4.96,10.34,75.3,Debit Card,12.5
3035,3334,72.0,0,5.95,10.06,88.01,Debit Card,15.0
3036,3336,45.0,0,3.72,8.19,56.91,Credit Card,8.5
3037,3337,45.0,0,3.72,9.5,58.22,Credit Card,8.5
3038,3338,48.0,5,3.55,0,46.55,Debit Card,10.0
3039,3339,72.0,0,5.95,13.12,91.07,Credit Card,15.0
3040,3340,45.0,0,3.72,6.92,55.64,Credit Card,8.5
3041,3341,48.0,10,3.14,7.41,48.55,Credit Card,10.0
3042,3342,72.0,10,5.12,18.48,85.6,Debit Card,15.0
3043,3343,87.0,0,7.19,10.0,104.19,Credit Card,18.0
3044,3344,55.0,0,4.55,4.03,63.58,Cash,11.0
3045,3346,53.0,5,3.97,5.92,57.89,Credit Card,10.5
3046,3347,58.0,0,4.79,13.84,76.63,Credit Card,11.5
3047,3348,108.0,0,8.93,19.39,136.32,Credit Card,21.5
3048,3349,72.0,5,5.54,10.85,83.39,Credit Card,15.0
3049,3350,22.0,0,1.82,4.26,28.08,Debit Card,4.0
3050,3351,65.0,10,4.55,14.73,74.28,Gift Card,14.0
3051,3352,53.0,0,4.38,13.72,71.1,Cash,10.5
3052,3353,45.0,0,3.72,9.8,58.52,Credit Card,8.5
3053,3354,72.0,0,5.95,12.36,90.31,Credit Card,15.0
3054,3355,60.0,10,4.13,13.23,67.36,Credit Card,12.0
3055,3357,65.0,10,4.55,11.14,70.69,Cash,14.0
3056,3358,48.0,0,3.97,9.49,61.46,Debit Card,9.0
3057,3359,45.0,10,2.89,7.54,45.43,Debit Card,8.5
3058,3361,48.0,0,3.97,11.62,63.59,Credit Card,9.0
3059,3362,28.0,0,2.31,14.89,45.2,Cash,5.5
3060,3363,28.0,0,2.31,8.27,38.58,Credit Card,5.5
3061,3364,48.0,0,3.97,13.26,65.23,Credit Card,10.0
3062,3365,100.0,0,8.27,16.29,124.56,Credit Card,20.5
3063,3366,63.0,10,4.38,13.15,70.53,Credit Card,13.0
3064,3367,65.0,0,5.37,11.76,82.13,Debit Card,12.5
3065,3368,48.0,0,3.97,11.72,63.69,Cash,9.0
3066,3369,32.0,0,2.64,2.86,37.5,Cash,5.5
3067,3370,45.0,0,3.72,7.56,56.28,Cash,8.5
3068,3371,45.0,10,2.89,5.61,43.5,Credit Card,8.5
3069,3372,45.0,10,2.89,11.83,49.72,Credit Card,8.5
3070,3373,22.0,0,1.82,8.62,32.44,Cash,4.0
3071,3374,55.0,5,4.13,10.49,64.62,Credit Card,11.0
3072,3375,86.0,5,6.69,21.09,108.78,Cash,17.5
3073,3376,45.0,0,3.72,8.72,57.44,Credit Card,8.5
3074,3377,55.0,0,4.55,6.38,65.93,Credit Card,11.0
3075,3378,87.0,0,7.19,15.62,109.81,Debit Card,18.0
3076,3379,45.0,0,3.72,9.9,58.62,Cash,8.5
3077,3381,68.0,0,5.62,14.24,87.86,Debit Card,13.5
3078,3382,120.0,0,9.92,15.98,145.9,Cash,25.0
3079,3383,48.0,5,3.55,10.27,56.82,Cash,10.0
3080,3384,67.0,0,5.54,7.37,79.91,Cash,13.0
3081,3385,38.0,0,3.14,4.55,45.69,Credit Card,7.5
3082,3386,73.0,0,6.03,12.23,91.26,Debit Card,15.0
3083,3388,58.0,0,4.79,8.52,71.31,Debit Card,11.5
3084,3389,38.0,0,3.14,9.23,50.37,Debit Card,7.0
3085,3390,28.0,0,2.31,6.51,36.82,Credit Card,5.5
3086,3391,55.0,0,4.55,10.15,69.7,Debit Card,11.0
3087,3392,67.0,0,5.54,17.76,90.3,Debit Card,13.0
3088,3393,65.0,0,5.37,6.23,76.6,Credit Card,14.0
3089,3394,45.0,0,3.72,5.41,54.13,Credit Card,8.5
3090,3395,88.0,0,7.27,17.45,112.72,Credit Card,17.5
3091,3396,63.0,0,5.21,8.23,76.44,Cash,13.0
3092,3397,65.0,5,4.96,0.35,65.31,Cash,14.0
3093,3398,45.0,10,2.89,11.53,49.42,Credit Card,8.5
3094,3399,50.0,0,4.13,0,54.13,Credit Card,9.5
3095,3400,45.0,0,3.72,13.28,62.0,Credit Card,8.5
3096,3401,40.0,0,3.31,8.84,52.15,Cash,7.5
3097,3402,48.0,5,3.55,8.52,55.07,Credit Card,10.0
3098,3403,45.0,10,2.89,8.13,46.02,Credit Card,8.5
3099,3404,48.0,5,3.55,9.9,56.45,Debit Card,10.0
3100,3405,63.0,0,5.21,9.44,77.65,Debit Card,13.0
3101,3407,45.0,10,2.89,8.3,46.19,Credit Card,8.5
3102,3408,55.0,0,4.55,17.24,76.79,Debit Card,11.0
3103,3409,28.0,0,2.31,9.39,39.7,Credit Card,5.5
3104,3410,58.0,10,3.97,2.54,54.51,Gift Card,12.0
3105,3411,67.0,10,4.71,10.84,72.55,Cash,13.0
3106,3412,38.0,0,3.14,13.2,54.34,Credit Card,7.5
3107,3413,73.0,5,5.62,16.77,90.39,Credit Card,14.0
3108,3414,48.0,0,3.97,14.65,66.62,Credit Card,9.0
3109,3415,65.0,0,5.37,5.54,75.91,Credit Card,14.0
3110,3416,57.0,0,4.71,10.1,71.81,Cash,10.5
3111,3417,103.0,5,8.1,18.05,124.15,Credit Card,21.5
3112,3418,45.0,5,3.31,8.46,51.77,Credit Card,8.5
3113,3420,38.0,0,3.14,13.34,54.48,Cash,7.5
3114,3421,84.0,0,6.94,16.9,107.84,Debit Card,17.0
3115,3422,38.0,0,3.14,9.09,50.23,Cash,7.5
3116,3423,38.0,0,3.14,2.36,43.5,Credit Card,7.5
3117,3424,65.0,5,4.96,9.35,74.31,Credit Card,14.0
3118,3425,80.0,0,6.61,11.28,97.89,Debit Card,17.0
3119,3426,28.0,0,2.31,5.0,35.31,Debit Card,5.5
3120,3427,45.0,0,3.72,15.8,64.52,Debit Card,8.5
3121,3429,38.0,0,3.14,8.04,49.18,Debit Card,7.5
3122,3430,28.0,0,2.31,2.33,32.64,Cash,5.5
3123,3431,78.0,10,5.62,4.02,77.64,Cash,15.0
3124,3432,55.0,5,4.13,12.46,66.59,Credit Card,11.0
3125,3433,32.0,0,2.64,5.27,39.91,Debit Card,5.5
3126,3434,84.0,0,6.94,12.27,103.21,Credit Card,17.0
3127,3435,70.0,0,5.79,9.99,85.78,Credit Card,14.0
3128,3436,57.0,10,3.88,12.11,62.99,Credit Card,10.5
3129,3438,72.0,0,5.95,12.98,90.93,Cash,15.0
3130,3439,34.0,0,2.81,1.42,38.23,Cash,6.0
3131,3440,84.0,0,6.94,12.89,103.83,Cash,17.0
3132,3442,72.0,0,5.95,17.58,95.53,Cash,15.0
3133,3443,28.0,0,2.31,4.65,34.96,Cash,5.5
3134,3444,45.0,0,3.72,8.36,57.08,Credit Card,8.5
3135,3445,55.0,10,3.72,2.65,51.37,Debit Card,11.0
3136,3446,65.0,0,5.37,8.58,78.95,Cash,14.0
3137,3447,48.0,10,3.14,6.61,47.75,Gift Card,9.0
3138,3448,58.0,5,4.38,9.02,66.4,Debit Card,12.0
3139,3449,38.0,0,3.14,4.68,45.82,Debit Card,7.5
3140,3450,28.0,0,2.31,6.24,36.55,Debit Card,5.5
3141,3451,38.0,0,3.14,6.27,47.41,Credit Card,7.5
3142,3452,45.0,0,3.72,11.46,60.18,Credit Card,8.5
3143,3453,63.0,5,4.79,10.79,73.58,Credit Card,13.0
3144,3454,38.0,0,3.14,10.27,51.41,Gift Card,7.5
3145,3455,72.0,0,5.95,7.15,85.1,Debit Card,15.0
3146,3456,82.0,0,6.78,11.52,100.3,Cash,16.5
3147,3457,84.0,10,6.12,11.32,91.44,Debit Card,17.0
3148,3458,60.0,0,4.96,11.76,76.72,Cash,11.5
3149,3459,67.0,0,5.54,3.6,76.14,Debit Card,13.0
3150,3460,55.0,5,4.13,5.5,59.63,Debit Card,11.0
3151,3461,55.0,0,4.55,10.36,69.91,Credit Card,11.0
3152,3462,45.0,0,3.72,9.81,58.53,Credit Card,8.5
3153,3463,45.0,0,3.72,12.68,61.4,Credit Card,8.5
3154,3464,48.0,0,3.97,5.99,57.96,Credit Card,10.0
3155,3465,48.0,10,3.14,8.4,49.54,Credit Card,9.0
3156,3466,55.0,0,4.55,14.09,73.64,Credit Card,11.0
3157,3468,60.0,5,4.55,12.97,72.52,Credit Card,11.5
3158,3469,48.0,0,3.97,11.36,63.33,Credit Card,10.0
3159,3470,60.0,0,4.96,13.93,78.89,Credit Card,11.5
3160,3471,45.0,10,2.89,1.36,39.25,Credit Card,8.5
3161,3473,38.0,0,3.14,1.54,42.68,Debit Card,7.5
3162,3474,65.0,0,5.37,10.97,81.34,Cash,14.0
3163,3475,38.0,0,3.14,9.79,50.93,Credit Card,7.5
3164,3476,55.0,0,4.55,8.52,68.07,Debit Card,11.0
3165,3477,87.0,5,6.78,10.18,98.96,Credit Card,18.0
3166,3478,63.0,0,5.21,2.88,71.09,Credit Card,13.0
3167,3479,57.0,0,4.71,11.07,72.78,Debit Card,10.5
3168,3480,45.0,0,3.72,11.34,60.06,Credit Card,8.5
3169,3481,45.0,10,2.89,7.21,45.1,Debit Card,8.5
3170,3482,38.0,0,3.14,4.41,45.55,Debit Card,7.5
3171,3484,38.0,0,3.14,5.4,46.54,Gift Card,7.5
3172,3485,55.0,0,4.55,4.84,64.39,Cash,11.0
3173,3486,55.0,0,4.55,10.41,69.96,Debit Card,10.0
3174,3487,55.0,0,4.55,5.59,65.14,Cash,11.0
3175,3488,115.0,0,9.5,19.13,143.63,Credit Card,22.5
3176,3489,65.0,5,4.96,15.1,80.06,Credit Card,14.0
3177,3490,70.0,0,5.79,10.41,86.2,Gift Card,14.0
3178,3491,48.0,5,3.55,4.66,51.21,Debit Card,9.0
3179,3493,84.0,0,6.94,16.27,107.21,Credit Card,17.0
3180,3494,84.0,0,6.94,7.59,98.53,Credit Card,17.0
3181,3495,28.0,0,2.31,2.66,32.97,Cash,5.5
3182,3496,72.0,0,5.95,17.44,95.39,Debit Card,15.0
3183,3497,60.0,0,4.96,13.78,78.74,Debit Card,11.5
3184,3498,57.0,10,3.88,6.27,57.15,Credit Card,10.5
3185,3499,28.0,0,2.31,0.91,31.22,Gift Card,5.5
3186,3500,45.0,10,2.89,7.66,45.55,Cash,8.5
3187,3501,65.0,0,5.37,9.7,80.07,Credit Card,14.0
3188,3502,65.0,0,5.37,11.07,81.44,Debit Card,14.0
3189,3503,48.0,0,3.97,13.19,65.16,Credit Card,10.0
3190,3504,65.0,10,4.55,3.65,63.2,Credit Card,14.0
3191,3505,72.0,0,5.95,5.49,83.44,Debit Card,15.0
3192,3506,65.0,0,5.37,8.54,78.91,Debit Card,14.0
3193,3507,55.0,0,4.55,8.99,68.54,Credit Card,10.0
3194,3508,48.0,0,3.97,0.93,52.9,Debit Card,9.0
3195,3509,65.0,0,5.37,4.83,75.2,Cash,12.5
3196,3510,100.0,0,8.27,17.03,125.3,Credit Card,19.5
3197,3511,38.0,0,3.14,5.19,46.33,Credit Card,7.5
3198,3512,28.0,0,2.31,3.03,33.34,Credit Card,5.5
3199,3513,38.0,0,3.14,9.7,50.84,Credit Card,7.5
3200,3514,45.0,10,2.89,1.01,38.9,Credit Card,8.5
3201,3515,48.0,0,3.97,7.83,59.8,Credit Card,10.0
3202,3516,45.0,0,3.72,2.91,51.63,Debit Card,8.5
3203,3517,55.0,0,4.55,11.68,71.23,Credit Card,11.0
3204,3518,38.0,0,3.14,8.5,49.64,Credit Card,7.5
3205,3519,45.0,0,3.72,0.99,49.71,Cash,8.5
3206,3520,58.0,0,4.79,10.04,72.83,Debit Card,12.0
3207,3521,87.0,0,7.19,21.88,116.07,Cash,18.0
